UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Coral Springs_Mullins Park,0.087055563,0.041533906,0.028507688,0,0.021201877,0,0.044275325,0.042044625,0.070840864,0.03581818,0.008790119,0.021969664,0.00977504,0,0,0.019276647,0.056535164,0.681318681,0.687181807,-0.005863126,0.678223054,0.003095627,0.054515688,-0.419408221,1,area,,,,
Coral Springs_North Community Park,0.115767968,0.138870054,0.094873667,0.003032047,0.049596907,0,0.183059872,0.079675047,0.008537988,0.007276782,0.063490919,0.085161258,0.082270944,0.000696355,0.009053844,0.010712657,0.10427615,0.785714286,0.550536314,0.235177972,0.767140057,0.018574229,0.124901214,-0.362389365,1,mean_ndvi,,,,
Coral Springs_Orchid Park,0.025602282,0.011558213,0.013119549,0,0.006162916,0,0.032163471,0.027652944,0,0.00746343,0.017366943,0.008390281,0.002824419,0,0.003178888,0.000967745,0.015961385,0.722222222,0.901666667,-0.179444445,0.738133329,-0.015911107,0.031426765,-0.291053101,1,mean_ndvi,,,,
Coral Springs_Paul Barre Memorial Park,0.098305583,0.093028505,0.073111954,0,0.021667908,0,0.076006421,0.047276557,0.001558986,0.000443014,0.001944335,0.015865136,0.001955829,0.001208635,0.000549068,0.005264057,0.084650892,0.333333333,0.736613883,-0.40328055,0.425167572,-0.091834239,0.046664691,-0.69902771,1,area,,,,
Coral Springs_Paul Britton Park,0.089764627,0.180541467,0.09562268,0.010163735,0.047617107,0,0.08971317,0.096680041,0.021288195,0.028686661,0.110113693,0.026865474,0.035368342,0,0.009285349,0.010794239,0.166216388,0.25,0.562661207,-0.312661207,0.274143028,-0.024143028,0.121862606,-0.420551231,1,tree,,,,
Coral Springs_Poinciana Park,0.062234454,0.044486221,0.061182187,0,0.070739174,0,0.080426089,0.061044215,0.006705861,0.007958067,0.007670383,0.020481459,0.007707444,0.003255287,0,0.002615504,0.145311377,1,0.548372093,0.451627907,0.946985863,0.053014137,0.090615395,-0.388894137,1,Biodiversity,,,,
Coral Springs_Pride Promoters Park,0.080072464,0.080892549,0.082153086,0,0.027046007,0,0.086158565,0.062941752,0.003896285,0.008281514,0.003559779,0.031000276,0.008424091,0.004001048,0,0.004237666,0.133531124,1,0.549209868,0.450790132,0.941885964,0.058114036,0.079811115,-0.418490175,1,Biodiversity,,,,
Coral Springs_Ralph Diaz Memorial Park,0.062945166,0.024993689,0.019248631,0,0.006402052,0,0.051930662,0.022725128,0,0.003293916,0.000467517,0.023928872,0.011652712,0,0,0.002284797,0.03808813,0.734693878,0.789909567,-0.055215689,0.760519736,-0.025825858,0.028723569,0.035463522,1,area,,,,
Coral Springs_Riverside Park,0.013639314,0.003045527,0.007772025,0,0.003436586,0,0.010954588,0.013639352,9.21E-06,0.000170299,0.000501152,0.003122766,0.001516872,8.63E-05,0.010363589,0.001992712,0.010158992,0.676056338,0.698670814,-0.022614476,0.676708236,-0.000651898,0.027800027,0.0245343,1,mean_ndwi,,,,
Coral Springs_Sandy Ridge Sanctuary,0.061962528,0.062991549,0.076518673,0,0.038625951,0,0.089012372,0.071302622,0.003656683,0.007740106,0.003513135,0.012052218,0.004433092,0.005521077,0,0.00309547,0.149637936,0.571428571,0.733986416,-0.162557845,0.586762677,-0.015334106,0.067382212,-0.560155906,1,Biodiversity,,,,
Coral Springs_Sherwood Forest Park,0.057345311,0.061705813,0.017630915,0,0.002716265,0,0.089324054,0.036964644,0,0.002793953,0.000268603,0.03132317,0.009917875,0,0,0.004287128,0.02061764,0.659574468,0.874896684,-0.215322216,0.675640361,-0.016065893,0.024792362,-0.08962628,1,mean_ndvi,,,,
Coral Springs_Sportsplex Athletic Complex,0.124574871,0.105058943,0.064752165,0.083413303,0.072639206,0,0.047880789,0.053564046,0.019642352,0.204350213,0.006729723,0.013626259,0.050784648,0,0.069962535,0.006362115,0.039877308,0.761904762,0.670521866,0.091382896,0.750623977,0.011280785,0.070225413,0.005989384,1,Kids_Playground,,,,
Coral Springs_Three Friends Park,0.088193527,0.091123492,0.068317851,0.059396111,0.108678855,0,0.054952262,0.070700053,0.040372522,0.217819898,0.025525172,0.009490258,0.087297957,0,0.040342925,0.00415553,0.053458846,0.5,0.636612586,-0.136612586,0.486913707,0.013086293,0.067129531,0.049810259,1,Kids_Playground,,,,
Coral Springs_Three Mountains Natural Area,0.01825245,0.021613222,0.010587523,0.001250328,0.003416985,0,0.02475182,0.011479961,0.001914887,0.00404106,0.001380786,0.00870108,0.003456624,0.007825774,0.00149444,0.002644139,0.006669846,0.5,0.742424242,-0.242424242,0.515240088,-0.015240088,0.031868988,-0.274729886,1,mean_ndvi,,,,
Coral Springs_Turtle Run Park,0.107415819,0.084852406,0.063895373,0,0.013410952,0,0.042792945,0.035640607,0.001691863,0.000484899,0.00017076,0.006864694,0.000804512,0.002745129,0,0.006826503,0.049447636,0.708333333,0.544328329,0.164005004,0.698327882,0.010005451,0.056382448,-1.016859527,1,area,,,,
Coral Springs_Village Green Park,0.047052489,0.059648963,0.071296401,0,0.015261214,0,0.060071606,0.051277827,0.001403059,0.005723946,0.001705071,0.008985583,0.006435519,0.004226407,0,0.001174099,0.079655338,0.666666667,0.728571429,-0.061904762,0.677781178,-0.011114511,0.049415669,-0.557550801,1,Biodiversity,,,,
Coral Springs_Westchester Park,0.104714537,0.108924703,0.064814124,0.061329608,0.090721048,0,0.046797805,0.039766943,0.022753554,0.197356461,0.014336612,0.011676717,0.069297366,0,0.050991804,0.005739186,0.080807584,0.2,0.638051354,-0.438051354,0.272283591,-0.072283591,0.076070462,-0.076744781,1,Kids_Playground,,,,
Coral Springs_Windings Park,0.14461378,0.060258133,0.118113344,0.003356981,0.145543949,0,0.102966249,0.104890695,0.060251302,0.108127784,0.026676136,0.043629437,0.09010912,0,0.007584639,0.019160213,0.084023936,0.25,0.78032967,-0.53032967,0.282244798,-0.032244798,0.137623711,-0.726945954,1,herbaceous_wetland,,,,
Dania Beach_Chester Byrd Park,0.038838149,0.069806889,0.039025487,0.006347936,0.084871803,0.000878733,0.059906493,0.121425501,0.005595636,0.019206901,0.022257833,0.015974792,0.019931891,5.55E-05,0,0.008983498,0.02923611,0.714285714,0.738345274,-0.02405956,0.70956322,0.004722494,0.068623714,-0.291206447,1,mean_ndwi,,,,
Dania Beach_CW Thomas Park,0.029862172,0.07072267,0.105438336,0.065881259,0.110235278,0.001094917,0.125783971,0.127875592,0.009821674,0.018308894,0.092330526,0.03050506,0.014399102,0.000444356,0,0.007118584,0.050483354,0.714285714,0.583675543,0.130610171,0.686503057,0.027782657,0.067399545,-0.14554225,1,mean_ndwi,,,,
Dania Beach_Dania Beach Marina,0.072533341,0.03585951,0.019330799,0.047479659,0.017234859,0.008543969,0.029019872,0.022805362,0.008622388,0.000736263,0.023096607,0.03441399,0.001765875,0.005637683,0,0.01813072,0.018829576,0.333333333,0.486070792,-0.152737459,0.323610964,0.009722369,0.064419299,-0.12016322,1,area,,,,
Dania Beach_Dania Cove Park,0.05592047,0.054302111,0.034439197,0.036516311,0.030183866,0,0.061485515,0.028880948,0.00672704,0.00129658,0.00501931,0.035699873,0.01417589,0.000788463,0.002451277,0.01858865,0.114673615,0.75,0.506128273,0.243871727,0.726737935,0.023262065,0.069087075,-0.373874251,1,Biodiversity,,,,
Dania Beach_Frank C. Tootie Adler Park,0.076335244,0.035512619,0.028676205,0.046559375,0.025463572,0.014513478,0.024615088,0.019433175,0.009475683,0.00177228,0.045105896,0.035486566,0.001744,0.007150967,0,0.03129371,0.01935703,0.298245614,0.323932853,-0.025687239,0.302869846,-0.004624232,0.063367372,-0.066351756,1,area,,,,
Dania Beach_Frost Park,0.060518424,0.053062206,0.054492622,0.042353555,0.124672727,0.005347811,0.147583069,0.112094001,0.026596503,0.01989112,0.158246402,0.032127574,0.012352024,0.001610801,0,0.010534681,0.061689417,0.541176471,0.719047619,-0.177871148,0.587200148,-0.046023677,0.072199312,-0.104998983,1,Body_of_water,,,,
Dania Beach_Griffin Marine Park,0.035115093,0.036812657,0.019981231,0.041192456,0.041802283,0,0.068905512,0.063506576,0.010747368,0.006283762,0.006187437,0.059621986,0.023987961,0.001376959,0.003289576,0.031136715,0.064819955,0.5,1,-0.5,0.495407618,0.004592382,0.059246758,-0.626514289,1,mean_ndvi,,,,
Dania Beach_I.T. Parker Center,0.080448204,0.054367347,0.044182231,0.061787757,0.05915407,0.003209216,0.098413824,0.040671868,0.018052576,0.002956116,0.04557715,0.039402336,0.00317461,0.001427981,0,0.031116076,0.028087699,0.142857143,0.420565347,-0.277708204,0.196837372,-0.053980229,0.059800601,0.031641523,1,mean_ndvi,,,,
Dania Beach_Linear Park,0.113154182,0.065083477,0.041679768,0.02273716,0.021865265,0.017367458,0.097327575,0.106041348,0.007290872,0.022377918,0.080351375,0.009869422,0.014718761,0.001899029,0,0.00972258,0.041145951,1,0.628571429,0.371428572,0.98087676,0.01912324,0.089836376,-0.540835016,1,area,,,,
Dania Beach_Mildred V. Jones Park,0.051185256,0.070508947,0.091830324,0.040089286,0.076876204,0,0.106553522,0.106408103,0.022436012,0.015515427,0.070502786,0.041401783,0.010620875,0.00051977,0,0.004878582,0.077366822,0.428571429,0.761547619,-0.33297619,0.445452437,-0.016881008,0.079790188,-0.355675832,1,mean_ndvi,,,,
Dania Beach_Ocean Park Beach,0.076364468,0.023144045,0.024606747,0.040874792,0.024133798,0.008527394,0.021622435,0.021409388,0.007528627,0.001081009,0.018751684,0.021145543,0.001495971,0.010397285,0,0.020214814,0.024748124,0.404761905,0.356160333,0.048601572,0.399705363,0.005056542,0.065614333,-0.140943225,1,area,,,,
Dania Beach_Southwest Community Center,0.05026186,0.05654425,0.063411144,0.021909554,0.073657626,0.000846469,0.083268852,0.125419455,0.020202776,0.017674432,0.081184958,0.028731253,0.02145096,7.86E-05,0,0.008233495,0.067010803,1,0.285714286,0.714285714,0.969903233,0.030096767,0.094211188,-0.718953828,1,mean_ndwi,,,,
Dania Beach_Tigertail Lake Park,0.06582404,0.073142314,0.072195924,0.032383843,0.060386733,0,0.074158886,0.064775454,0.010542778,0.006972423,0.027646754,0.045526006,0.004990517,0,0.000472767,0.003591968,0.102127771,0.25257732,0.643652357,-0.391075037,0.293037381,-0.040460061,0.049286299,-0.483685419,1,Biodiversity,,,,
Dania Beach_Whiskey Creek Hideout,0.016325203,0.007702847,0.00950664,0.015947677,0.008185064,0.001515733,0.011291525,0.013807777,0.008592912,0.002106966,0.001536619,0.005383223,0.002599976,0,0,0.001739117,0.006306451,0.376744186,0.358552144,0.018192042,0.374500015,0.002244171,0.026211474,-0.032065589,5,area,,,,
Davie_Bergeron Park,0.066643384,0.073891884,0.08650555,0.001264989,0.01658018,0,0.039475236,0.026151653,0.02146351,0.021767998,0.006782182,0.000793845,0.005622566,0.020396579,0.001006828,0.003436798,0.045788063,0.41025641,0.651515152,-0.241258742,0.409768219,0.000488191,0.05585925,-0.023271651,1,grassland,,,,
Davie_Berman Park,0.251962714,0.10588876,0.24187382,0.011773094,0.056645928,0,0.055196174,0.097960171,0.000201777,0.001458771,0.006915025,0.088111943,0.084898211,0.00097421,0.000463242,0.01329974,0.091448839,0,0.592129375,-0.592129375,0.071393517,-0.071393517,0.081662399,-0.420770999,1,area,,,,
Davie_Betty Booth Roberts Park,0.093036321,0.061326269,0.076855573,0.004552417,0.01578932,0,0.061929265,0.119869304,0.007444216,0.006571908,0.005344119,0.008517447,0.026179269,0,0,0.015606272,0.163785606,0.714285714,0.778909229,-0.064623515,0.743271892,-0.028986178,0.057605168,0.015460074,1,Biodiversity,,,,
Davie_Davie Pine Island Park,0.147161474,0.128218455,0.138619201,0.00205616,0.068178901,0,0.018499713,0.018479728,0.00397412,0.004618653,0.013741721,0.011054773,0.059413587,0.003497859,0.000119512,0.024222937,0.034907544,0.666666667,0.601714512,0.064952155,0.653981506,0.012685161,0.043260725,0.34020134,1,area,,,,
Davie_Driftwood Estates Park,0.103052161,0.034460118,0.106891131,0.000366558,0.001093682,0,0.044079437,0.045506023,0.010535011,0.002967102,0.000288543,0.028376423,0.001752592,0.000200429,0,0.002248379,0.069261818,0.5,0.629464286,-0.129464286,0.500235894,-0.000235894,0.085706192,0.009196733,1,grassland,,,,
Davie_East Davie Nature Park,0.251102454,0.089585645,0.238680682,0.005680255,0.033193795,0,0.047573756,0.130359933,0.008979183,0.003110179,0.021343683,0.057589864,0.041429682,0.000945899,0,0.012858448,0.116496856,0.764705882,0.655191008,0.109514874,0.750661359,0.014044523,0.068137062,-0.18545576,1,area,,,,
Davie_Firefighters Park,0.02971752,0.040659695,0.071347033,0.001374614,0.009479018,0,0.032655206,0.093344311,0.011188422,0.002776415,0.003245832,0.006266933,0.006570256,0.000297671,6.18E-05,0.009520249,0.074937033,0.444444444,0.591050865,-0.146606421,0.463605985,-0.019161541,0.038134919,0.207332944,1,mean_ndwi,,,,
Davie_Lange Park,0.106006489,0.062116244,0.103324902,0.00241622,0.019615562,0,0.049503794,0.094614763,0.007773543,0.003183282,0.004632992,0.009195171,0.029457944,0.000995864,0,0.010478075,0.082990613,0.5,0.475065166,0.024934834,0.492118079,0.007881921,0.058775056,0.013718455,1,area,,,,
Davie_Liberty Park,0.015196165,0.039437821,0.022501436,0.04182718,0.104062692,0,0.085292611,0.048873434,0.024940708,0.012955076,0.039352327,0.017579607,0.019713303,0,0.003225477,0.027152058,0.075428663,0.571428571,0.749802632,-0.178374061,0.574413387,-0.002984816,0.055957365,0.033536848,1,herbaceous_wetland,,,,
Davie_Math Igler Citrus Park,0.061853775,0.050961853,0.092344417,0.001821458,0.016382677,0,0.049066994,0.031378956,0.012563369,0.012163891,0.022293926,0.0054254,0.015258921,0.049658201,0.001901863,0.0007043,0.053224333,0.125,0.370396677,-0.245396677,0.149077672,-0.024077672,0.099572471,-0.547141705,1,grassland,,,,
Davie_Oak Hill Equestrian Park,0.104513954,0.119343546,0.093953897,0.000334921,0.049207922,0,0.071002742,0.113759407,0.005258125,0.017495756,0.037382819,0.023491566,0.029225708,0.006125451,0.003985792,0.004011563,0.057988033,0.058823529,0.371182464,-0.312358935,0.101626184,-0.042802655,0.123952544,-0.610581318,1,tree,,,,
Davie_Orange Drive Linear Park,0.056559852,0.066798596,0.073390736,0.001093365,0.029578673,0,0.061886532,0.038582128,0.006637487,0.010195112,0.004771072,0.006856268,0.006652879,0.002294477,0.000159696,0.008476329,0.047777326,0.833333333,0.524953381,0.308379952,0.793861048,0.039472285,0.070530091,0.062512534,1,grassland,,,,
Davie_Owls Lookout Park,0.046033394,0.057893016,0.076904838,0,0.052047165,0,0.026372991,0.055573305,0.010174553,0.01812786,0.036347573,0.01689991,0.022453542,0.011011094,0.004581629,0.000613721,0.054137591,0.333333333,0.399886679,-0.066553346,0.34095945,-0.007626117,0.099896372,-0.629030698,1,grassland,,,,
Davie_Peaceful Ridge Park,0.082183719,0.099905335,0.101854434,0,0.030549352,0,0.061510554,0.119583124,0.003921196,0.023683528,0.016342359,0.009719137,0.025294629,0.013258237,0.002084859,0.000302056,0.040351059,0.282608696,0.342999274,-0.060390578,0.301071373,-0.018462677,0.127603496,-0.637927842,1,mean_ndwi,,,,
Davie_Potter Park,0.10553177,0.062459933,0.109135474,0.005603287,0.017717972,0,0.057953539,0.122796968,0.017536167,0.007650668,0.009775459,0.02319028,0.01450777,0.00033498,0,0.009370408,0.143010045,1,0.644737724,0.355262276,0.916172177,0.083827823,0.060976843,-0.02345707,1,Biodiversity,,,,
Davie_Reflections Park,0.118603644,0.167333402,0.185030068,0.000337279,0.06227229,0,0.043961899,0.043327994,0.003722761,0.011586272,0.006129666,0.013401185,0.030192639,0.000509911,0.000883554,0.008513771,0.033965369,0.607142857,0.37217366,0.234969197,0.561769469,0.045373388,0.034184614,0.370522815,1,grassland,,,,
Davie_Robbins Preserve,0.117184575,0.177960193,0.086783952,0.000293453,0.028067767,0,0.131055954,0.248640026,0.024453488,0.007036272,0.013071208,0.022951106,0.033547373,0.002382297,0.007479438,0.007763318,0.089622318,0.37654321,0.725,-0.34845679,0.382573613,-0.006030403,0.114080125,-0.330723304,1,mean_ndwi,,,,
Davie_Shenandoah Park,0.02069668,0.036311584,0.026723303,0.03003188,0.048626811,0,0.063446357,0.043245048,0.034478906,0.04310362,0.013679188,0.016702408,0.007219784,0,0.001851102,0.027510852,0.088516956,0.484210526,0.634228158,-0.150017632,0.495458862,-0.011248336,0.065157623,-0.282623103,1,Biodiversity,,,,
Davie_Silver Lake Park,0.258860012,0.079028922,0.180352516,0.016151786,0.040671306,0,0.043241744,0.113868338,0.008787707,0.010940305,0.011599241,0.091105154,0.088484443,0.001241967,0.002812763,0.008353412,0.090898695,0.648648649,0.498369483,0.150279166,0.614131749,0.0345169,0.110871202,-0.913071015,1,area,,,,
Davie_Sunny Lake Bird Sanctuary,0.192628703,0.068591439,0.139166554,0.006538983,0.028902364,0,0.066443172,0.129378884,0.021242089,0.012233909,0.005937421,0.027961501,0.020026711,0.001048809,0.000393837,0.008087431,0.107298618,0.578947368,0.696310102,-0.117362734,0.606617687,-0.027670319,0.064544051,-0.048430137,1,area,,,,
Davie_The Park at Waverly,0.030804802,0.063008398,0.019234045,0.00235168,0.011037979,0,0.069577623,0.051891402,0.002623954,0.000406782,0.00071698,0.003204055,0.002115925,0,0.014500514,0.000694296,0.018821874,0.7,0.711076097,-0.011076097,0.697901787,0.002098213,0.028206106,0.156248877,1,mean_ndvi,,,,
Davie_Veterans Park,0.051402135,0.057053655,0.0497458,0.005789902,0.014577461,0,0.061735116,0.084430211,0.01015085,0.006858958,0.012738504,0.010915496,0.027440669,0.000113658,0,0.015887265,0.138906926,0.472222222,0.787018497,-0.314796275,0.50906921,-0.036846988,0.062785784,0.067122118,1,Biodiversity,,,,
Davie_Waterford Park,0.026396543,0.076711254,0.021648803,0.007226619,0.031108566,0,0.072549527,0.04484403,0.001349337,0.000302103,0.002869234,0.003398977,0.00079418,0,0.024095327,0.001681428,0.037561182,0.75,0.720757222,0.029242778,0.746514453,0.003485547,0.041496164,0.008160102,1,tree,,,,
Davie_Wes Griffin Park,0.02159777,0.023836754,0.019536815,0.004574971,0.021990548,0,0.028033274,0.019069654,0.004225101,0.001856652,0.007573892,0.001228792,0.006279199,0,0,0.001671772,0.024994394,0.62962963,0.909477124,-0.279847494,0.634738182,-0.005108552,0.045830369,-0.302567502,1,mean_ndvi,,,,
Davie_Westridge Park,0.086243008,0.086867982,0.099712092,0.005482915,0.018807711,0,0.029324292,0.012889412,0.002763867,0.007979108,0.004443844,0.004384504,0.00820176,0.012678701,0.000237861,0.007980064,0.055711619,0.636363636,0.410507074,0.225856562,0.616088461,0.020275175,0.048957078,0.074011782,1,grassland,,,,
Davie_Wolf Lake Park,0.14763035,0.077747218,0.182320394,0.002725679,0.042399539,0,0.082890787,0.05096048,0.00365739,0.013070785,0.005441639,0.009746282,0.003161294,0.002465802,0.000222508,0.013854565,0.057368453,0.582317073,0.833333333,-0.25101626,0.581133715,0.001183358,0.081959921,0.067902117,2,grassland,,,,
Deerfield Beach_Ada Graham-Johnson Park,0.155083821,0.075803474,0.124990286,0.006432177,0.031149397,0,0.214333271,0.208922011,0.001161226,0.004616812,0.004005207,0.048655729,0.111179406,0.002373093,0.024848672,0.019876577,0.267630403,0,0.90682616,-0.90682616,0.137627665,-0.137627665,0.125154078,-0.6083595,1,Biodiversity,,,,
Deerfield Beach_Branhilda Richardson-Knowles Memorial Park,0.075739267,0.171840016,0.085189801,0.051264279,0.043327518,0,0.123771353,0.115863241,0.193161537,0.151461232,0.01383038,0.017624266,0.0371755,0.056718627,0.014270129,0.021595411,0.063639149,1,0.783389748,0.216610252,0.944213348,0.055786652,0.087973064,-0.173212573,1,Pavilion_Picnic_Area,,,,
Deerfield Beach_Central Crystal Heights,0.115124626,0.074607485,0.068312725,0.000811669,0.024651363,0,0.333272595,0.119142146,0.006599116,0.005621548,0.000697079,0.026573448,0.125855559,0.007511896,0.012048787,0.034035491,0.190722512,1,1,0,0.957548069,0.042451931,0.108473635,-0.007646036,1,mean_ndvi,,,,
Deerfield Beach_Constitution & Arboretum Park,0.113431016,0.071642551,0.094915698,0.010089158,0.027914091,0,0.278440314,0.117258718,0.004652306,0.014585902,0.007536346,0.090032605,0.144002072,0.008736439,0.022224061,0.037908493,0.296737825,0.607692308,0.52940539,0.078286918,0.622797319,-0.015105011,0.108909749,-0.01909457,1,Biodiversity,,,,
Deerfield Beach_Cornerstone Park,0.097623367,0.077908921,0.104408792,0,0.024377346,0,0.102009677,0.195739849,0.043460654,0.164018887,0,0.036267082,0.027349733,0.011684317,0.00279169,0.001973432,0.154998299,0.333333333,0.667250584,-0.333917251,0.359596821,-0.026263488,0.083499754,-0.157755525,1,mean_ndwi,,,,
Deerfield Beach_Hillsboro Community Center,0.110498977,0.179946747,0.127561153,0.058541025,0.057695346,0,0.24091333,0.07747578,0.108602155,0.050947008,0.01107977,0.003299114,0.05075869,0.052933947,0.007881551,0.032681864,0.112392543,0.25,0.664130915,-0.414130915,0.296863453,-0.046863453,0.122802108,-0.274338999,1,mean_ndvi,,,,
Deerfield Beach_Kirk Cottrell Pavilion,0.045822065,0.055459367,0.075538884,0.021425324,0.013685123,0,0.050222664,0.050518259,0.103309398,0.033260835,0.011152564,0.020013292,0.015492253,0.007095864,0.003117144,0.00231223,0.017726337,0.5,0.424615315,0.075384685,0.497979093,0.002020907,0.074080985,0.051074362,1,Pavilion_Picnic_Area,,,,
Deerfield Beach_Mayo Howard Park,0.084305332,0.074704155,0.097125446,0.015158515,0.041936936,0,0.083595013,0.071309834,0.021785306,0.069754046,0,0.034969048,0.122412191,0.057541373,0.023590891,0.0672295,0.14099201,0.736842105,0.471492095,0.26535001,0.686465515,0.05037659,0.140003065,-0.516549119,1,Biodiversity,,,,
Deerfield Beach_North Crystal Heights,0.099422725,0.054562915,0.075194845,0.002989077,0.062254631,0,0.313990294,0.137442036,0.002907142,0.012281708,0.004960709,0.050704259,0.196478524,0.004970175,0.022577475,0.049785597,0.27582032,1,0.970455466,0.029544534,0.986188539,0.013811461,0.11306785,-0.050667477,1,mean_ndvi,,,,
Deerfield Beach_Oveta McKeithen Recreational Complex,0.12088337,0.188822809,0.094238188,0.066215638,0.037851427,0,0.179693039,0.0769307,0.092281006,0.052702319,0.011456348,0.009060485,0.054705329,0.079594967,0.0107714,0.042016116,0.110548721,0.25,0.637345869,-0.387345869,0.322751014,-0.072751014,0.140234851,-0.455241628,1,tree,,,,
Deerfield Beach_Pastor Willie James Ford Sr. Linear Park,0.081270103,0.131853375,0.09189412,0.033516273,0.050299819,0,0.09246826,0.104464684,0.061780647,0.167928524,0.00102761,0.03085378,0.077412522,0.052506382,0.015240961,0.045251413,0.126787054,1,0.639816094,0.360183906,0.923263838,0.076736162,0.128923021,-0.634945282,1,Kids_Playground,,,,
Deerfield Beach_Pioneer Park,0.065176342,0.179704354,0.050765178,0.048093759,0.024053738,0,0.158760985,0.096747141,0.163426246,0.058644308,0.01271163,0.018515601,0.025481787,0.062119358,0.007090583,0.013085318,0.05413004,0.607843137,0.473662379,0.134180758,0.572710825,0.035132312,0.079498901,-0.060200765,1,tree,,,,
Deerfield Beach_Sullivan Park,0.047750294,0.056231729,0.087371774,0.028287513,0.017756971,0,0.047656663,0.04632316,0.136352466,0.048684219,0.014635415,0.030980575,0.015861085,0.004165976,0.000527152,0.000297107,0.050913919,0.27184466,0.506543614,-0.234698954,0.311857947,-0.040013287,0.071177542,0.088265432,1,Pavilion_Picnic_Area,,,,
Deerfield Beach_Teen Center,0.064004115,0.056357201,0.130449555,0.006923376,0.008790086,0,0.081742073,0.065694308,0.008718563,0.015230887,0,0.036580834,0.097258534,0.02154427,0.017756847,0.071469437,0.174256769,0.5,0.527157866,-0.027157866,0.503263437,-0.003263437,0.106658901,-0.155356578,1,Biodiversity,,,,
Deerfield Beach_Tivoli Sand Pines Preserve,0.109448799,0.167373615,0.123794765,0.032533511,0.037451275,0,0.120590054,0.106166313,0.056828721,0.114087442,0.001213417,0.034554838,0.10124739,0.041981241,0.018045652,0.03555101,0.108986781,1,0.442978409,0.557021591,0.908911995,0.091088005,0.128403851,-0.628361396,1,tree,,,,
Deerfield Beach_Trailhead Park,0.132431515,0.083607257,0.069836282,0.004241617,0.05709526,0,0.353437634,0.126996424,0.00679352,0.002828093,0.014130352,0.056165247,0.107214207,0.002404547,0.01130702,0.016155601,0.374975793,0.333333333,0.51267227,-0.179338937,0.336504905,-0.003171572,0.093290591,-0.386528619,1,Biodiversity,,,,
Deerfield Beach_Villages of Hillsboro Park,0.141868382,0.081008033,0.029652546,0.004118934,0.003030492,0,0.068417623,0.136832173,4.78E-05,0.004593625,0.004030827,0.135949652,0.012713096,0.004941127,0.009169905,0.004811007,0.084424866,0.69047619,0.584877377,0.105598813,0.682519151,0.007957039,0.077656832,-0.226647258,1,area,,,,
Fort Lauderdale_Ann Herman Park,0.057085915,0.028524233,0.021434562,0.031513549,0.040470657,0,0.040328793,0.058366178,0.007623058,0.004883085,0.013043137,0.086275033,0.003115629,0.003727513,0.000909961,0.028798685,0.044991883,0.857142857,0.676416647,0.18072621,0.814670717,0.04247214,0.090835748,-0.147844868,1,Jog_Walk_path,,,,
Fort Lauderdale_Annie Beck Park,0.060966672,0.068978114,0.030532772,0.003489872,0.009595201,0,0.030134746,0.044747247,0.002033813,0.0110474,0.006385792,0.004570395,0.01459958,0,0.004528245,0.012555519,0.026421198,0.263157895,0.340154757,-0.076996862,0.270620957,-0.007463062,0.038488162,-0.114271284,1,tree,,,,
Fort Lauderdale_Bass Park,0.034196246,0.025644276,0.042536722,0.000692686,0.007583819,0,0.030553195,0.042948322,0.002144406,0.000846384,5.67E-05,0.018445761,0.00114841,0.000680138,0,0.010433489,0.024252296,0.285714286,0.532779304,-0.247065018,0.338103316,-0.05238903,0.022291853,-0.123779932,1,mean_ndwi,,,,
Fort Lauderdale_Bayview Park,0.07358928,0.033158401,0.04683422,0.005060594,0.027447002,0,0.040869359,0.032826214,0.005819865,0.010657303,0.023073969,0.006356817,0.06106567,0,0,0.006674348,0.027476162,0.56,0.436682128,0.123317872,0.558321264,0.001678736,0.044381004,0.156669104,1,area,,,,
Fort Lauderdale_Beach Community Center,0.12906784,0.063244744,0.039251028,0.007306328,0.043731836,0,0.028166156,0.090802399,0.004597504,0.013031668,0.009859811,0.009083802,0.027188217,0,0,0.01819726,0.061709684,0.375,0.326669027,0.048330973,0.394062569,-0.019062569,0.038405994,0.264605572,1,area,,,,
Fort Lauderdale_Benenson Park,0.038907786,0.066188539,0.037183285,0.004194671,0.006427109,0,0.03793988,0.039045564,0.007343741,0.008154861,0.005132896,0.062079877,0.01223747,0.003729434,0.007824488,0.070033211,0.050606604,1,0.813636364,0.186363636,0.980789308,0.019210692,0.10562531,-0.272838662,1,Indoor_Outdoor_fitness_center,,,,
Fort Lauderdale_Bill Keith Preserve,0.05614112,0.042931275,0.039360883,0.013653282,0.065653243,0,0.106808897,0.046232744,0.004222295,0.009452887,0.029671107,0.14129483,0.006913084,0.00423109,0,0.021200041,0.074572405,0.358974359,0.665393342,-0.306418983,0.398872525,-0.039898166,0.075400175,-0.167089884,1,Jog_Walk_path,,,,
