UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Weston_Peace Mound Park,5.82E-05,0.000189192,0.000411542,3.31E-05,2.87E-05,0,4.93E-05,0.000423997,1.78E-05,1.44E-05,6.23E-05,6.18E-07,7.58E-05,0,7.58E-06,1.00E-05,0.000337053,0.033175355,0.002219941,0.030955414,0.026723314,0.006452041,0.000105352,-0.085874236,1,mean_ndwi
Weston_Regional Park,0.0004676,0.002904212,0.000789429,0.002578226,0.000817322,0,0.001436623,0.002764967,2.29E-05,0.001719957,9.17E-05,7.69E-05,0.007346525,0,0.000141088,1.23E-05,0.006893022,0.013605442,0.022204172,-0.00859873,0.018512152,-0.00490671,0.004429002,0.106818898,1,Athletic_facility
Weston_Tequestra Trace Park,0.000138522,0.000227001,0.000299915,6.54E-07,2.93E-05,0,0.000465238,0.000244919,4.34E-06,0.000183012,9.73E-05,0.000172489,0.000935359,0,2.50E-06,3.33E-05,0.001459205,0,0.011490358,-0.011490358,0.001474041,-0.001474041,0.002648938,0.000682231,1,Biodiversity
Weston_Vista Park,0.005902146,0.027563144,0.005884272,0.000467532,0.005491357,0,0.008904224,0.002520191,0.000869341,0.002262213,0.001132439,0.005607413,0.004676585,0,0.00017222,6.58E-05,0.022887254,0,0.026666667,-0.026666667,0.001434256,-0.001434256,0.005375039,-0.114691795,1,tree
Weston_Windmill Ranch Park,0.002275908,0.007593842,0.001817682,2.99E-05,0.00306683,0,0.00488385,0.001932668,0.000318841,0.006958487,0.000172801,0.001685236,0.008643737,0,3.08E-06,0.000327975,0.021033451,0,0.044444444,-0.044444444,0.001486074,-0.001486074,0.003971159,-0.508965782,1,Biodiversity
Wilton Manors_Colohatchee Park,0.01617339,0.00391103,0.000485967,0,0.005346164,0,0.0033639,0.002694883,3.72E-05,4.49E-05,6.98E-05,0.01451603,0.000453745,0,8.58E-05,0.002528564,0.002678234,0,0.004219409,-0.004219409,0.004563699,-0.004563699,0.003148115,-0.353725926,1,area
Wilton Manors_Donn Eisele Park,0.001670307,0.000356165,0.000433414,5.38E-06,0.000659057,0,0.001257939,0.000350122,0.000945837,0.000517867,6.39E-05,5.72E-05,0.000115706,0,0,1.37E-05,0.001007504,0,0.04293249,-0.04293249,0.003680357,-0.003680357,0.002427969,-0.158228551,1,area
Wilton Manors_Hagen Park,0.013582646,0.001963568,0.001281066,0,0.0020036,0,0.005824591,0.002279387,0,0.000192062,0.000292404,0.006983877,0.000147991,0,9.52E-05,0.002606704,0.002510882,0,0.030143408,-0.030143408,0.00379787,-0.00379787,0.002394166,-0.029519191,1,area
Wilton Manors_Island City Park Preserve,0.009176677,0.001283644,0.001225248,0,0.001310541,0,0.006590785,0.002838692,2.86E-07,0.000161871,3.41E-05,0.002101342,0.000367515,0,5.00E-05,0.000492378,0.001807654,0,0.010943826,-0.010943826,0.002933337,-0.002933337,0.002628503,-0.391019032,1,area
Wilton Manors_M.E. DePalma Park,0.012150446,0.002918398,0.001357199,0,0.002551475,0,0.006589524,0.00183759,0,0.000183072,0.000223911,0.010389405,0.00027471,0,0.000416183,0.002443054,0.002236806,0.166666667,0.012371979,0.154294688,0.131899406,0.034767261,0.003409841,-0.466271197,1,area
Wilton Manors_Mickel Park,0.000973294,9.88E-05,0.000412678,1.79E-05,0.000265473,0,0.001006686,0.000171369,0.00055744,0.000377348,1.33E-05,4.42E-05,9.73E-06,0,0,2.12E-05,0.000686227,0,0.002271335,-0.002271335,0.001155206,-0.001155206,0.002256934,-0.076638761,1,mean_ndvi
Wilton Manors_Richardson Historic Park and Nature Preserve,0.010002016,0.002947176,0.002326065,6.26E-05,0.000909728,0,0.00790198,0.00339094,0,0.00010436,0.000348175,0.003553892,0.000483186,0,0.000549324,0.001247196,0.00275019,0.012658228,0.066454014,-0.053795786,0.023793904,-0.011135676,0.002977683,-0.280438258,1,area
