UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Broward_Anne Kolb Nature Center,0.020650366,0.001963768,0.007534193,0.017540217,0.004774376,0.015856659,0.005386584,0.018031075,0.000526285,9.55E-05,0.001029918,0.000961191,0.000446526,0.017075585,0,0.00111447,0.012221647,0.285223368,0.080800458,0.20442291,0.262832823,0.022390545,0.004980811,0.260898608,1,area,,area,92,0.215962441
Broward_Boulevard Gardens Community Center,0.020247769,0.010535616,0.013490841,0.001548703,0.002186117,0,0.03100212,0.030618783,0.000377407,9.19E-05,0.001419277,0.000149189,0.000793015,0,0,0.003885189,0.012133508,0.25,0,0.25,0.225664654,0.024335346,0.011397789,-0.948993884,1,mean_ndvi,,tree,62,0.145539906
Broward_Brian Piccolo Sports Park & Velodrome,0.002308225,0.001653534,0.002108011,0.000639068,0.001039089,0,0.001707128,0.003393322,0.001047711,0.001434936,0.000195371,9.77E-05,0.000343779,0,0.000443752,0.001630946,0.003274714,0.039325843,0.033565758,0.005760085,0.040526218,-0.001200375,0.003729108,-0.49970199,1,mean_ndwi,,grassland,55,0.129107981
Broward_CB Smith Park,0.004364512,0.001644732,0.004261264,0.000523367,0.002369049,0,0.003668086,0.006370105,0.001042047,0.000775861,0.000135579,0.000156486,0.000309599,0,0,0.000184907,0.004690852,0.083333333,0,0.083333333,0.080591195,0.002742138,0.004489617,-0.111125087,1,mean_ndwi,,Biodiversity,55,0.129107981
Broward_Central Broward Regional Park,0.004851759,0.018498496,0.011880572,0.000560212,0.000658217,0,0.009755028,0.005049748,0.000134083,0.000345355,0.000381881,0.000201454,9.43E-05,0,0,0.001395524,0.008590643,0.062146893,0.087301587,-0.025154694,0.069485814,-0.007338921,0.010944218,0.025190224,1,tree,,mean_ndvi,54,0.126760563
Broward_Crystal Lake Sand Pine Scrub,0.016235229,0.014873955,0.01621935,0,0.000180719,0,0.013863795,0.015152418,0.005457991,0.004652245,0,0.00041341,0.000539285,0.005209089,0,0,0.011451742,0,0.173913043,-0.173913043,0.001832706,-0.001832706,0.011004023,-1.025036641,3,area,,mean_ndwi,49,0.115023474
Broward_Deerfield Highlands Nature Preserve,0.017557772,0.005147419,0.010548932,0,0.000277952,0,0.00360283,0.003935102,0.001842882,0.001071366,0,0.001864223,0.000672138,8.39E-05,0.000133111,6.39E-05,0.005084668,0,0.106812181,-0.106812181,0.007501291,-0.007501291,0.003372127,-0.439384542,1,area,,herbaceous_wetland,16,0.037558685
Broward_Deerfield Island Park,0.020700083,0.010793734,0.01290146,0.017741425,0.006815211,0,0.015231597,0.022086033,0.002794251,0.007926542,0.003792981,0.009347826,0.004880303,0.000454573,0.000285262,0.000242365,0.022867354,0.293577982,0.067130198,0.226447784,0.276955411,0.016622571,0.011372966,-0.265350584,1,Biodiversity,,Pavilion_Picnic_Area,9,0.021126761
Broward_Easterlin Park,0.011663363,0.005270567,0.006581105,0.003151633,0.004167319,0,0.002805413,0.011070474,0.000916401,0.005198839,0.007462294,0.01612027,0.000298419,0.000156018,0,0.00056307,0.002869731,0.036290323,0.123709214,-0.087418891,0.059447462,-0.023157139,0.008840011,-0.504828309,1,Jog_Walk_path,,Jog_Walk_path,7,0.016431925
Broward_Everglades Holiday Park,0.023478537,0.125968655,0.053581728,0.044295484,0.046351903,0,0.121853933,0.150180127,0.018674045,0.008007681,0.036859047,0.020188262,0.023957968,0.004135185,0.004929293,5.27E-05,0.208421498,0.637684167,0.16,0.477684167,0.605959014,0.031725153,0.061011876,-0.26112294,1,Biodiversity,,Indoor_Outdoor_fitness_center,7,0.016431925
Broward_Fern Forest Nature Center,0.002790758,0.00298395,0.001059312,0,0.000588986,0,0.002904471,0.002548137,0.000280688,0.000338725,0.000101869,0.000348025,0.00084838,0.000252891,0.000591216,0.000225765,0.001831321,0.0848,0.007738095,0.077061905,0.077878058,0.006921942,0.003975502,-0.227994476,1,tree,,water,6,0.014084507
Broward_Franklin Park,0.018574228,0.005441045,0.006035699,0.00075421,0.000562026,0,0.017866884,0.011262352,6.04E-05,4.88E-05,0.00103745,0.00032692,9.49E-05,0,0,0.001886663,0.005821915,0,0.076962245,-0.076962245,0.01000966,-0.01000966,0.006875641,-0.07680777,1,area,,Body_of_water,5,0.011737089
Broward_Helene Klein Pineland Preserve,0.002522153,0.002979893,0.003551087,2.02E-05,0.001069173,0,0.003697926,0.003154938,0.001265167,0.000463888,0.000410999,0.000303277,0.001968199,0.004464592,0.00048294,0.002610646,0.003829674,0.055555556,0.073424583,-0.017869027,0.059942066,-0.00438651,0.002517425,0.054285942,1,Nature_Preserve,,Kids_Playground,4,0.009389671
Broward_Herman and Dorothy Shooster Nature Preserve,0.002593489,0.002588,0.001663635,0.000249447,0.000716201,0,0.00210605,0.002318711,0.000153948,0.000374162,0.000333014,0.000723726,0.000619827,0.000177911,4.45E-05,0.000137369,0.003369877,0,0.067796379,-0.067796379,0.014424285,-0.014424285,0.002155328,-0.253423491,1,Biodiversity,,Nature_Preserve,2,0.004694836
Broward_Highlands Scrub Natural Area,0.013281927,0.007962381,0.012726771,0,0.001407552,0,0.002349934,0.002451985,0.000822524,0.001154592,0,0.002688928,0.000519709,0.00060354,8.80E-05,0.000121709,0.005754836,0.173913043,0.016666667,0.157246376,0.150851862,0.023061181,0.003643852,-0.410473612,1,area,,Dog_Park,2,0.004694836
Broward_Hollywood North Beach Park,0.015440805,0.002672761,0.005614979,0.011518804,0.006121523,0.010581583,0.002815501,0.013411711,0.000269479,0.000453375,0.000776309,0.001739456,0.000682586,0.013483897,0,0.001542762,0.009416611,0.073846154,0.130239393,-0.056393239,0.081684411,-0.007838257,0.004964909,0.254563161,1,area,,mangroves,1,0.002347418
Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,0.004196396,0.003387137,0.005712424,4.59E-05,0.001888646,0,0.002300826,0.004239593,0.001032072,0.000303272,0.000391604,8.41E-05,0.001394948,0.002244569,0.000221606,0.00208394,0.00451544,0.027027027,0.086864259,-0.059837232,0.038106759,-0.011079732,0.002623684,0.014367713,1,grassland,,Athletic_facility,0,0
Broward_Lafayette Hart Park,0.023219521,0.007820033,0.010050129,0.000626443,0.000973831,0,0.018948741,0.013969097,7.65E-05,9.24E-05,0.00102918,7.90E-06,0.000267135,0,0,0.001802796,0.005788969,0,0.033333333,-0.033333333,0.006628632,-0.006628632,0.007785461,-0.219296518,1,area,,,,
Broward_Long Key Natural Area and Nature Center,0.002926745,0.003265228,0.00237948,6.56E-05,0.001097621,0,0.001598456,0.003598779,0.000110745,0.002249226,9.20E-05,0.000361493,0.000130138,0.000111008,6.14E-05,0.000237423,0.001132187,0.078947368,0.064464337,0.014483032,0.080767041,-0.001819673,0.002724487,0.107410516,1,mean_ndwi,,,,
Broward_Markham Park,0.004248123,0.001203832,0.002294582,0.001306395,0.001249046,0,0.002681497,0.001341401,0.001449792,0.000390236,0.000263475,0.000294858,0.00015558,0,9.99E-05,0.000225353,0.002843882,0.047306176,0.044014243,0.003291933,0.047610451,-0.000304275,0.002682363,-0.371361917,1,area,,,,
Broward_Military Trail Nature Area,0.007154519,0.00205643,0.005861882,0,0.000112598,0,0.001112416,0.001988211,0.00041042,0.000476387,0,0.000220094,0.000142994,0.000272307,0.000165118,0.000156634,0.001289264,0,0.00745614,-0.00745614,0.001013539,-0.001013539,0.00300266,-0.1200356,1,area,,,,
Broward_Miramar Pineland Natural Area,0.018822091,0.025646974,0.00313017,0.000130453,0.000459672,0,0.0023566,0.007138963,0.000782868,0.010280631,0.000246148,0.000401056,0.004795309,0,0,4.91E-05,0.004788628,0.058479532,0.091995683,-0.033516151,0.067793098,-0.009313566,0.017335263,-0.089617601,1,tree,,,,
Broward_Pine Island Ridge Natural Area,0.001553381,0.003569325,0.00044003,0.002043437,0.003121628,0,0.000987094,0.00307506,0.000280229,0.000107771,0.000887873,4.92E-05,0.000610987,0.000117932,6.31E-05,0.00010228,0.003834227,0.070175439,0.038850417,0.031325022,0.075317749,-0.00514231,0.00128863,0.11654069,1,Biodiversity,,,,
Broward_Plantation Heritage Park,0.003024287,0.003079222,0.002827292,0.000124092,0.003499444,0,0.002129206,0.001841124,0.001351244,0.001210449,0.000754158,0.001074797,0.000238518,0,0,0.000319422,0.002247477,0.042553191,0.028940397,0.013612794,0.036304044,0.006249147,0.008184361,-0.040526681,1,herbaceous_wetland,,,,
Broward_Quiet Waters Park,0.002877311,0.004788903,0.001377349,0.000204602,0.000307396,0,0.001039106,0.00135432,0,0.000267113,0.001618053,0.0006021,0.000366683,0.00072313,0.000143133,0.000567082,0.004084898,0.068601583,0.055659618,0.012941965,0.068530572,7.10E-05,0.001958886,-0.0330734,1,tree,,,,
Broward_Reverend Samuel Delevoe Memorial Park,0.017140718,0.005197374,0.00887102,0.000496799,0.002100546,0,0.023159013,0.024405232,0.000247197,0.001217272,0.000947709,0.001737919,0.001066061,2.87E-05,0,0.002088966,0.00589805,0.1,0.058999008,0.041000992,0.094523043,0.005476957,0.009766214,-0.378872214,1,mean_ndwi,,,,
Broward_Roosevelt Gardens Park,0.013555058,0.005590771,0.007576251,0.000496441,0.001171333,0,0.010871952,0.004738622,0.000133412,1.74E-05,0.000370713,0,0.000141366,0,0,0.000676725,0.001847841,0,0.010758004,-0.010758004,0.003038089,-0.003038089,0.007372755,-0.175710756,1,area,,,,
Broward_Saw Palmetto Natural Area,0.003034416,0.003118234,0.005152728,0,0.001915202,0,0.003083866,0.004072806,0.000990544,0.000452351,0.000558452,0.000157868,0.001183402,0.004150789,0.00037675,0.004043832,0.002496997,0.1,0.058511802,0.041488198,0.089814313,0.010185687,0.002413152,0.093457787,1,grassland,,,,
Broward_Secret Woods Park,0.026282383,0.014252003,0.000918089,0.001104009,0.000713807,0,0.011427255,0.014086566,0.000642178,0.00271852,0.016209726,0.002031813,0.000911301,0.006484758,8.82E-05,0.000633056,0.012326729,0.084033613,0.112710853,-0.02867724,0.090449898,-0.006416285,0.012890014,-0.713381959,1,area,,,,
Broward_Sewell Lock,0.005573551,0.00452232,0.003522819,0.000390022,0.005240633,0,0.001825334,0.002488031,0.00064991,0.00156898,0.000781805,0.001195505,0.000724703,0,0,0.000835998,0.002666558,0.111111111,0.021880746,0.089230365,0.103959599,0.007151512,0.004275678,-0.244209181,1,area,,,,
Broward_Snake Warriors Island,0.041376977,0.038905057,0.035352668,0.000248292,0.00393674,0,0.036479673,0.043811372,0.0465967,0.007307324,0.000206075,0.047070851,0.001153601,0.003120163,1.86E-05,0.001456479,0.030229982,0.052980132,0.062791706,-0.009811574,0.063488608,-0.010508476,0.033920888,-0.149966988,1,Jog_Walk_path,,,,
Broward_South Fork Canoe Launch,0.00356716,0.002410164,0.005787534,0.002127215,0.001576847,0,0.005009041,0.005505554,0.001378802,0.000370164,0.002762608,0.001335702,0.000487314,0.0002564,0.000416545,0.00095943,0.005525803,0,0.077660424,-0.077660424,0.008714575,-0.008714575,0.004430654,-0.677231884,1,grassland,,,,
Broward_Sunview Park,0.00579715,0.001910722,0.005784049,7.40E-05,6.24E-05,0,0.012979572,0.005551215,0.000600045,0.000276671,0.001932552,0.001694583,0.002675378,0.000580063,0.000466785,0.010166594,0.002895607,0,0.02585034,-0.02585034,0.003583402,-0.003583402,0.006022309,0.090393546,1,mean_ndvi,,,,
Broward_Tall Cypress Natural Area,0.008024329,0.00590156,0.00671,0,0.002595098,0,0.013897906,0.003741715,0.000725724,0.000217889,0.000141898,0.002629667,0.000113555,0.000146016,0.000190238,0.000277763,0.004661291,0.060606061,0.108584282,-0.047978221,0.064365314,-0.003759253,0.020990276,-0.119134736,1,mean_ndvi,,,,
Broward_Topeekeegee Yugnee Park,0.002708709,0.001325105,0.000776772,0.000845118,0.001870702,0,0.001515237,0.000472303,0.000207829,7.18E-05,0.000256206,0.000264727,0.000246352,0,6.93E-05,0.000260641,0.001274955,0.068263473,0.06164558,0.006617893,0.06945819,-0.001194717,0.001049452,-0.01519486,1,area,,,,
Broward_Tradewinds Park,0.0069507,0.007000736,0.002851608,0.000940899,0.001900755,0,0.005428709,0.008296757,0.003072213,0.00375446,0.000816156,9.68E-05,0.000865822,0.00064381,0.000160099,0.000298486,0.002045843,0.08,0.01645537,0.06354463,0.075771261,0.004228739,0.006730521,-0.312253035,1,mean_ndwi,,,,
Broward_Tree Tops Park,0.001978341,0.003189397,0.000853034,0.002503957,0.003939654,0,0.001658708,0.002429127,0.000311199,0.000225992,0.000464076,8.36E-05,0.000505261,6.70E-05,0.000110825,0.000246455,0.005158241,0.111650485,0.05275288,0.058897605,0.098377535,0.01327295,0.001276486,0.045002356,1,Biodiversity,,,,
Broward_Vista View Park,0.001383761,0.00141042,0.001662393,8.90E-05,0.000736145,0,0.001898738,0.000791303,5.45E-05,0.000879516,0.000107611,0.000210252,0.001684286,0.000279223,0.000722877,4.48E-05,0.002837025,0.055829228,0,0.055829228,0.055464206,0.000365022,0.001810032,-0.055492175,2,Biodiversity,,,,
Broward_Washburn Park,0.003501295,0.002153599,0.006003787,0.000498933,0.00208874,0,0.006014215,0.004035148,0.000957068,0.000619157,0.001544889,0.000376309,0.000422845,0.000156055,0.00016216,0.001058833,0.002578382,0,0.093253968,-0.093253968,0.017116659,-0.017116659,0.003927523,-0.551993817,1,mean_ndvi,,,,
Broward_West Lake Park,0.00727274,0.005490826,0.001240841,0.009919628,0.003177505,0.014903583,0.002522824,0.015625316,0.000116505,0.001255446,0.002598218,0.000304398,0.000834378,0.00404861,0,0.002262061,0.015094324,0.094619666,0.165664432,-0.071044766,0.107200451,-0.012580785,0.003644147,0.4020264,1,mean_ndwi,,,,
Broward_Woodmont Natural Area,0.001957387,0.001875614,0.004380827,0.000127652,0.003187225,0,0.002062198,0.005294054,0.001577813,0.000207027,0.000522964,0.00117272,0.00098839,0.000174085,0.00080371,0.00250466,0.0027306,0.03030303,0.044511699,-0.014208669,0.031113982,-0.000810952,0.002984213,-0.539668396,1,mean_ndwi,,,,
Coconut Creek_Community Center and Fitness Center South,0.006751903,0.005018679,0.001689683,3.96E-05,0.000544745,0,0.006449622,0.007813401,0.001316236,0.002970471,0.000989045,8.94E-05,0.001302685,0.000159136,0.000821058,0.000380962,0.002938842,0,0.05213812,-0.05213812,0.005636563,-0.005636563,0.006820948,-0.268068083,1,mean_ndwi,,,,
Coconut Creek_Cypress Park,0.01780963,0.003195924,0.003447666,0.000547215,0.000945839,0,0.004256751,0.009904124,0.001807529,0.009890073,0.003193671,0.000458839,0.001780735,0.000635257,4.62E-05,0.000209339,0.003117214,0,0.115221193,-0.115221193,0.016793774,-0.016793774,0.00527382,-0.477068007,1,area,,,,
Coconut Creek_George S. Gerber Memorial Park,0.011235632,0.003896736,0.002403551,0.000913836,0.001190862,0,0.001608994,0.01061892,0.000880019,0.008529111,0.002933888,0.000356358,0.001110315,0.000912518,0,7.86E-05,0.001924179,0.03125,0.032098765,-0.000848765,0.03104573,0.00020427,0.006267523,-0.662958147,1,area,,,,
Coconut Creek_Lakeside Park,0.005225817,0.003068831,0.003527696,5.77E-05,0.001575439,0,0.002530414,0.002303735,0.001844214,0.000630966,0.000716099,0.000222564,0.000842897,0.004896463,0.000293529,0.002000453,0.003363227,0.095238095,0.04656339,0.048674705,0.093584462,0.001653633,0.002789445,-0.066560119,1,area,,,,
Coconut Creek_Oak Trails Park,0.002909221,0.005007874,0.002811389,2.00E-05,0.000492268,0,0.003143337,0.003211185,0.000697609,0.000294075,0.000251292,8.42E-05,0.000772853,0.00275917,0.000168701,0.001752531,0.002103614,0,0.06576883,-0.06576883,0.006024807,-0.006024807,0.002754696,0.011519175,1,tree,,,,
Coconut Creek_Recreation Complex and Fitness Center North,0.002764542,0.002988444,0.002584391,2.99E-05,0.000589354,0,0.002659509,0.002000638,0.002219461,0.000443324,0.000399857,0.000220402,0.002735189,0.003646362,0.000586612,0.00252731,0.00272222,0,0.062294995,-0.062294995,0.010522148,-0.010522148,0.002602324,0.066195639,1,Nature_Preserve,,,,
Coconut Creek_Rowe Activity Center and Donaldson Park,0.008241716,0.009858566,0.002391289,0,0.002129656,0,0.009382957,0.009099133,0.003759878,0.001487573,0.001743333,1.85E-05,0.000771888,8.69E-05,0.000874353,0.000707808,0.003367137,0,0.119991238,-0.119991238,0.010564038,-0.010564038,0.006655146,-0.45506664,1,tree,,,,
Coconut Creek_Sabal Pines Park,0.001079494,0.001582285,0.001479732,0.000272298,0.00113426,0,0.001362272,0.00137086,0.001119403,0.000369301,0.000110989,0.000387035,0.000228016,0.000851564,0.000449162,0.000281478,0.001193798,0,0.034615384,-0.034615384,0.001377713,-0.001377713,0.002193996,-0.185806273,2,tree,,,,
Coconut Creek_Windmill Park and Dog Park,0.006135743,0.004568128,0.001383971,0,0.001772935,0,0.005834222,0.006209391,0.001449393,0.00109228,0.000379526,4.02E-05,0.001569026,0.000184587,0.000516974,0.000167124,0.00189641,0.071428571,0.073148148,-0.001719577,0.071085392,0.000343179,0.00653045,-0.311853546,1,mean_ndwi,,,,
Coconut Creek_Winston Park Nature Trail,0.002423452,0.001436024,0.001430182,0,0.001280097,0,0.002206899,0.001872907,0.00131272,0.000257808,0.001252041,0.000996287,0.000622102,0.001842921,0.000557193,0.000199162,0.001251459,0.038461538,0,0.038461538,0.037793868,0.00066767,0.002805443,-0.033429819,1,area,,,,
Cooper City_Bill Lips Sports Complex,0.002038392,0.003234669,0.001431438,4.05E-06,0.007270426,0,0.002492354,0.010803762,0,0,0.000117097,0.000174242,0.00035143,0,0,0.012019269,0.007643076,0,0.018252491,-0.018252491,0.005881905,-0.005881905,0.002086569,0.18370459,1,Indoor_Outdoor_fitness_center,,,,
Cooper City_Chase Park,0.00257416,0.003506951,0.002149617,0.002757724,0.001900863,0,0.001667491,0.001013198,4.64E-05,1.12E-05,1.24E-05,5.43E-05,0.001258192,3.55E-05,0.000210168,0.000344508,0.003335652,0,0.011746032,-0.011746032,0.002126318,-0.002126318,0.001346118,0.099512175,1,tree,,,,
Cooper City_Christie Schafale Park and Dog Park,0.00193837,0.002422239,0.003312355,0.001210808,0.001798473,0,0.001822662,0.001143442,2.57E-05,0.000295088,0.000159828,0.000263577,0.000749732,0,0.000245591,0.000289817,0.001873684,0.036363636,0.00974026,0.026623376,0.035490523,0.000873113,0.001680109,-0.004799473,1,grassland,,,,
Cooper City_Dawn Park,0.000403022,0.000276429,0.001246736,3.89E-05,8.92E-05,0,0.000515762,0.000645867,1.72E-05,2.90E-07,4.62E-06,0,0.000185117,0,0,0.000617513,0.000233002,0,0.001183432,-0.001183432,0.000428871,-0.000428871,0.002332394,-0.012574185,1,grassland,,,,
Cooper City_Diamond Head Park,0.000653452,0.000403692,0.000776647,0.000347512,0.000365787,0,0.000203041,0.00028999,1.81E-08,1.03E-05,6.59E-05,5.82E-06,6.40E-05,0,4.99E-06,0.000177676,4.52E-05,0,0.010567211,-0.010567211,0.00069611,-0.00069611,0.001846426,-0.225886983,1,grassland,,,,
Cooper City_Ellie Kozak Park,0.000378992,0.00079763,0.000686003,0.00014137,0.00067776,0,0.00061804,0.000863463,0,1.26E-05,0.000303674,2.92E-05,0.000269803,8.08E-05,0.000173927,5.69E-05,0.000441284,0,0.025781596,-0.025781596,0.001374723,-0.001374723,0.001061349,-0.034852573,2,mean_ndwi,,,,
Cooper City_Flamingo Park,0.00229208,0.002824538,0.002376978,0.000114564,0.006564577,0,0.003452256,0.010935711,0,0,0.000809571,3.88E-05,6.84E-05,0,0,0.012197955,0.007995441,0,0.022959002,-0.022959002,0.003367158,-0.003367158,0.002500996,0.074056167,1,Indoor_Outdoor_fitness_center,,,,
Cooper City_Flamingo West Park,0.003671226,0.001998449,0.002692734,0.000112575,0.00293278,0,0.003788692,0.008280023,0,0,0.000637102,0.000908749,6.78E-05,0,0,0.007331836,0.010490819,0,0.060847445,-0.060847445,0.008342066,-0.008342066,0.004238934,-0.236756471,1,Biodiversity,,,,
Cooper City_Forest Lake Park,0.00110841,0.000871954,0.002402122,1.67E-06,0.006127265,0,0.002475759,0.010893988,0,0,3.71E-05,7.03E-05,4.15E-05,0,0,0.009731009,0.011285322,0,0.034786167,-0.034786167,0.010401455,-0.010401455,0.002977025,-0.149363377,1,Biodiversity,,,,
Cooper City_Jerry Morgan Park,0.000301516,0.000222225,0.001050572,2.92E-05,0.000140728,0,0.000519668,0.000475092,2.62E-05,4.23E-06,7.32E-06,6.91E-06,0.000207344,0,3.89E-05,0.001145105,0.000189195,0,0.012346477,-0.012346477,0.001845711,-0.001845711,0.002656958,0.041104736,1,Indoor_Outdoor_fitness_center,,,,
Cooper City_Memorial Park,0.001713657,0.001352799,0.001453077,0.001362139,0.000737423,0,0.001454245,0.000887745,2.79E-05,0,7.31E-05,3.54E-05,0.001384008,0,0.000225518,0.000375096,0.000956001,0,0.01822191,-0.01822191,0.004340808,-0.004340808,0.001332099,0.06544108,1,area,,,,
Cooper City_Natalie's Cove Park,0.002084227,0.003030142,0.001958762,9.61E-07,0.003140069,0,0.002302193,0.010175021,1.61E-05,0.00013484,0.000175901,0.000158939,0.000405159,5.54E-05,3.22E-05,0.008367189,0.005878028,0,0.048153491,-0.048153491,0.007767609,-0.007767609,0.002287464,0.106591025,1,mean_ndwi,,,,
Cooper City_Pine Lake Park,0.002122891,0.002324972,0.003787605,0.001249527,0.001478568,0,0.003013827,0.001151861,3.13E-05,0,2.12E-05,3.73E-05,0.001299517,1.87E-05,3.74E-05,0.001631585,0.001653423,0,0.004166667,-0.004166667,0.00051738,-0.00051738,0.001221164,0.086391776,1,grassland,,,,
Cooper City_Pool & Tennis Center Park,0.0044502,0.001540262,0.003055515,6.34E-05,0.004906136,0,0.005749425,0.008761095,0.000359596,1.83E-07,9.07E-05,0.000422344,0.000141142,0,0,0.008038232,0.012808814,0,0.048242117,-0.048242117,0.004407517,-0.004407517,0.004853686,-0.216061823,1,Biodiversity,,,,
Cooper City_Stirling Palm Park,0.000576926,0.00028488,0.001626421,3.00E-05,0.000440467,0,0.001149098,0.003377533,1.78E-05,4.59E-05,2.15E-05,2.38E-05,0.000246558,0,0,0.002132424,0.002199675,0,0.005347594,-0.005347594,0.000716692,-0.000716692,0.002449135,-0.055154645,1,mean_ndwi,,,,
Cooper City_Suellen H. Fardelmann Sports Complex,0.000565195,0.000287533,0.001467865,6.02E-05,0.000297122,0,0.001191791,0.002114223,3.56E-05,2.51E-05,1.66E-05,2.38E-05,0.00010366,0,0,0.001189788,0.002214308,0.025641026,0.031466182,-0.005825156,0.028771321,-0.003130295,0.004292878,-0.112698279,1,Biodiversity,,,,
Cooper City_Tamarind Park,0.002193284,0.001673106,0.001996366,7.14E-05,0.005190209,0,0.00176365,0.016037537,6.95E-06,6.95E-06,0.000235172,0.000188333,3.18E-05,0,0,0.010561622,0.011846876,0.181818182,0.018860878,0.162957304,0.147253607,0.034564575,0.002863743,-0.105627943,1,mean_ndwi,,,,
Cooper City_Ted Ferone Park,0.001014034,0.000346162,0.002124023,5.95E-05,0.002462843,0,0.001326172,0.005084234,7.09E-05,2.31E-06,0,0.00014396,0.000537936,0,0,0.003960993,0.004248263,0.058823529,0.050505051,0.008318478,0.054328878,0.004494651,0.00229554,0.200563582,1,mean_ndwi,,,,
Coral Springs_Betti Stradling Park,0.00121305,0.000523482,0.001826927,0,0.001466283,0,0.001559812,0.001310717,3.70E-05,8.75E-05,0.0001958,0.000191631,0.000107002,1.84E-05,0.000355051,0.000130777,0.001164974,0.023255814,0.035064403,-0.011808589,0.024999931,-0.001744117,0.003442082,0.047616796,1,grassland,,,,
Coral Springs_Castlewood Park,0.043504275,0.074556111,0.002233907,0.084872728,0.080991343,0,0.030071041,0.038110258,0.002261199,0.006833887,0.000449112,0.005998058,0.001472588,0,0.070060113,3.75E-05,0.022262833,0,0.019395285,-0.019395285,0.003200285,-0.003200285,0.022061682,0.021557758,1,water,,,,
Coral Springs_Coral Springs Aquatic Complex,0.06417591,0.091926986,0.013281767,0.095777723,0.089870777,0,0.016769184,0.016886891,0.00061399,0.006605044,0.0054501,0.000602125,0.004563804,0,0.099560025,0.000123383,0.010106111,0.076923077,0.11101064,-0.034087563,0.083362636,-0.006439559,0.023570847,-0.043107642,1,Dog_Park,,,,
Coral Springs_Countrywood Park,0.0255865,0.126068489,0.061318203,0,0.04940926,0,0.032261364,0.025101777,0,0.003247176,0,0.003458453,0.012656467,0,0.002226446,7.52E-05,0.047536486,0,0.28421921,-0.28421921,0.030289524,-0.030289524,0.038106192,-1.115357546,1,tree,,,,
Coral Springs_Cypress Hammock,0.002557896,0.002057335,0.000979369,0,0.001421638,0,0.001645775,0.002847387,0,0.000231575,0.000167563,0.002435494,8.89E-05,0,9.76E-05,0.000503011,0.00047181,0,0.031147559,-0.031147559,0.005519526,-0.005519526,0.002175994,-0.310425473,1,mean_ndwi,,,,
Coral Springs_Cypress Park,0.003039011,0.002296097,0.000520689,0,0.001281042,0,0.001938186,0.002675115,2.27E-05,0.000190545,0.000158243,0.0016618,0.000242007,0,0.000271384,0.000328969,0.000603781,0.049773756,0.030380766,0.01939299,0.047434014,0.002339742,0.002263756,-0.415305877,1,area,,,,
Coral Springs_Dede Gilmore Memorial Park,0.001262019,0.000606974,0.000444552,0,0.00032381,0,0.001569783,0.001382025,0,0.00020629,5.24E-05,0.000608696,0.000665183,0,0,0.000432138,0.000686525,0,0.025088624,-0.025088624,0.003874785,-0.003874785,0.001837353,-0.21399079,1,mean_ndvi,,,,
Coral Springs_Eagle Ridge Park,0.033215547,0.07403553,0.006486479,0.033651282,0.057372389,0,0.030970676,0.0055841,0.001037564,0.001042845,0.000871686,0.001330866,0.00383249,0,0.047056485,0.00031614,0.00531325,0.125,0.02216308,0.10283692,0.110188945,0.014811055,0.024838046,-0.090444772,1,tree,,,,
Coral Springs_Fern Glen Park,0.005112297,0.007183537,0.006005695,0,0.00134202,0,0.006305762,0.002794946,0.000227255,0.000232919,0.000140874,0.002027724,7.19E-05,0.000161524,0,0.000202046,0.003091221,0.068965517,0.022601704,0.046363813,0.066548327,0.00241719,0.00753775,-0.5070341,1,tree,,,,
Coral Springs_Forest Hills Park,0.045485573,0.088807249,0.028295678,0,0.032810119,0,0.041434963,0.044158279,1.03E-05,0.004004847,6.25E-06,0.0080988,0.016451835,0,0.000491031,0.000424263,0.020187445,0.047619048,0.246985472,-0.199366424,0.068155734,-0.020536686,0.039622881,-1.173601818,1,tree,,,,
Coral Springs_Forest Hills West Park,0.022304066,0.027196465,0.027740017,0,0.011361295,0,0.031633601,0.018535718,1.60E-06,0.002080254,2.73E-06,0.014323893,0.00546986,8.56E-06,1.06E-05,0.000932037,0.014026608,0,0.097292665,-0.097292665,0.026566545,-0.026566545,0.027359034,-0.50160628,1,mean_ndvi,,,,
Coral Springs_Lakeview Park,0.021848045,0.032001749,0.007329647,0.026365413,0.018405181,0,0.008153378,0.005319699,0.000619327,0.000790126,0.001187744,0.003725693,0.000569866,0,0.023509505,0.000560568,0.005538848,0,0.164036291,-0.164036291,0.016748586,-0.016748586,0.02515837,-0.123307442,1,tree,,,,
Coral Springs_Lions Park,0.020292653,0.011180935,0.017343005,0,0.009016019,0,0.026851321,0.013555051,3.58E-05,0.001259437,0.000798172,0.002910031,0.002130747,0.001409403,0.0001703,0,0.020000944,0.25,0.022111614,0.227888386,0.192621675,0.057378325,0.024733292,-0.369662937,1,mean_ndvi,,,,
