UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Sunrise_Welleby Park,0.055024439,0.077082071,0.056408546,0.006290694,0.031720405,0,0.066801488,0.046286315,0.004187954,0.041870191,0.034262174,0.011819419,0.028693245,0,0.032528939,0.015469562,0.09140459,0.658227848,0.270773735,0.387454113,0.642081786,0.016146062,0.065522563,-0.326950874,1,Biodiversity,,,,
Tamarac_Caporella Aquatic Center,0.183182449,0.281971888,0.036075518,0,0.102368967,0,0.12643057,0.072705908,0.055128555,0.003763714,0.045220377,0.022070116,0.046991639,0.001262624,0,0.038262705,0.178832816,0.595238095,0.948780488,-0.353542393,0.609511177,-0.014273082,0.064405214,-0.066501418,1,tree,,,,
Tamarac_Caporella Park,0.025931974,0.019433779,0.024959296,0.009259627,0.014933729,0,0.029868188,0.021220344,0.003063194,0.018850114,0.033163187,0.023268152,0.001155645,0.000311624,0,0.000779114,0.017426899,0.491525424,0.328789727,0.162735697,0.483725226,0.007800198,0.062784587,-0.061959324,1,Body_of_water,,,,
Tamarac_Mainlands Park,0.119691427,0.131113216,0.152550256,0.001596877,0.037197248,0,0.109860791,0.133964422,0.019261998,0.084528227,0.173319826,0.058099557,0.012555857,0,0,0.010719377,0.242681567,0.3,1,-0.7,0.31066476,-0.01066476,0.179042824,-1.121442868,1,Biodiversity,,,,
Tamarac_Sunset Point Park,0.128396102,0.040473705,0.068455587,0.000413379,0.020183134,0,0.083562109,0.076104679,0.013579215,0.002169786,0.016441621,0.003916901,0.016928072,0.003442006,0.000588406,0.018391339,0.057157493,0.641509434,0.475124567,0.166384867,0.634417761,0.007091673,0.069048212,-0.2089563,1,area,,,,
Tamarac_Swim Central Annex Park,0.150389736,0.298840851,0.038096728,0,0.104175699,0,0.115823799,0.063803794,0.047922806,0.001912588,0.064132491,0.015300539,0.056231799,0.001164136,0,0.041973207,0.18365846,1,0.595238095,0.404761905,0.966163949,0.033836051,0.05865224,0.02876346,1,tree,,,,
Tamarac_Tamarac Recreation Center,0.052324277,0.051909846,0.039266873,0.002289841,0.035850076,0,0.03454371,0.022173058,0.045916714,0.005393531,0.088210152,0.013116328,0.003158268,0.004726594,0.00710028,0.011191922,0.097562024,0.285714286,0.547240209,-0.261525923,0.303295308,-0.017581022,0.055964554,0.017498411,1,Biodiversity,,,,
Tamarac_Tamarac Sports Complex,0.089210169,0.025823471,0.044960751,0,0.019065177,0,0.055768845,0.035875849,0.011709541,0.007058631,0.00271985,0.001688735,0.005549063,0.006600058,0.000193499,0.013798227,0.076961766,0.420634921,0.350840337,0.069794585,0.423139867,-0.002504946,0.061688145,-0.195683699,1,area,,,,
Tamarac_Tamarac Veterans Park-Dog Park,0.022551395,0.019007195,0.024768059,1.27E-05,0.025547364,0,0.022703222,0.00746382,0.030221156,0.004732007,0.013536688,0.009503052,0.003952003,0.002014412,0.028001083,8.19E-05,0.017934774,0.525641026,0.320226582,0.205414444,0.502897179,0.022743847,0.028702145,-0.371071447,1,Pavilion_Picnic_Area,,,,
Tamarac_Tephford Park,0.039935482,0.015716152,0.036037421,0,0.008222817,0,0.041076315,0.045189927,0.000133004,0.003141496,0.005972262,0.004862622,0.004330097,0,0.000312032,0.00547548,0.026965889,0.37254902,0.34316257,0.02938645,0.37703142,-0.0044824,0.082615852,-0.337081089,1,mean_ndwi,,,,
Tamarac_Waters Edge Park,0.149068921,0.128678849,0.043679978,0.002253363,0.027392956,0,0.047570126,0.058365031,0.030607883,0.011935358,0.0195375,0.009028236,0.03261026,0.007096456,0,0.00900537,0.10389876,0.743902439,0.456492804,0.287409635,0.716570479,0.02733196,0.075859392,0.059413159,1,area,,,,
West Park_Mary Saunders Park,0.096508531,0.06888394,0.043012122,0.002027902,0.015847002,0,0.088567195,0.086107804,0.005603198,0.053066899,0.001070351,0.03196414,0.004858143,0.0016517,0.018580285,0.025345148,0.091249297,0.615384615,0.361586499,0.253798116,0.581282633,0.034101982,0.071900264,-0.241633276,1,area,,,,
West Park_McTyre Park,0.087442838,0.079058819,0.072698984,0.002459557,0.019081251,0,0.097608266,0.120535322,0.011498246,0.06568227,0.003488383,0.018453429,0.023636559,0.004337774,0.015260005,0.009696505,0.1339536,0.5,0.488676062,0.011323938,0.501551823,-0.001551823,0.069937942,-0.290907328,1,Biodiversity,,,,
West Park_Water Tower Park,0.199043692,0.208478307,0.085393496,0.00032038,0.036194281,0,0.15915508,0.19257627,0.004576602,0.004976726,2.99E-06,0.123100469,0.033869155,0.001030416,0.022303978,0.037966215,0.1398806,1,0.583076923,0.416923077,0.967857903,0.032142097,0.15054173,-0.925004578,2,tree,,,,
Weston_Bonaventure Park,0.023493735,0.062950486,0.046342415,0.023189211,0.032325349,0,0.082372229,0.038804261,0.017692008,0.192858494,0.008943276,0.014669938,0.042756196,0,0.012294028,0.025825797,0.071333168,0.714285714,0.301190756,0.413094958,0.650003008,0.064282706,0.064116431,-0.116500815,1,Kids_Playground,,,,
Weston_Eagle Point Park,0.032135195,0.05785653,0.037134036,0.016528068,0.043328869,0,0.059474406,0.034069069,0.003178511,0.147344669,0.005877859,0.005145296,0.028453804,0,0.015107359,0.013715659,0.04400102,0.6,0.37156002,0.22843998,0.561830364,0.038169636,0.06237191,0.033629096,1,Kids_Playground,,,,
Weston_Emerald Estates Park,0.039834375,0.096803535,0.038714097,0.004558844,0.048450449,0,0.049402827,0.032999999,0.006432192,0.065703027,0.000893018,0.005662636,0.049315106,0.000788003,0.002126821,0.000799699,0.077454171,0.608695652,0.366782473,0.241913179,0.603290358,0.005405294,0.043907197,0.100262962,1,tree,,,,
Weston_Gator Run Park,0.045780444,0.071715768,0.060258085,0.003553783,0.037162446,0,0.031359592,0.019007088,0.00201756,0.052147004,0.001830151,0.003457399,0.002308489,0,0.008904256,0.007830168,0.039580215,0.647058824,0.491409331,0.155649493,0.637256298,0.009802526,0.08303112,-0.350053024,1,tree,,,,
Weston_Heron Park,0.042965839,0.05685692,0.053594378,0.019793821,0.047325425,0,0.10139721,0.099647862,0.023573361,0.240067044,0.005959076,0.009589976,0.01399249,0,0.005478547,0.008870533,0.066665662,0,0.506192559,-0.506192559,0.045526487,-0.045526487,0.060477215,0.009643282,1,Kids_Playground,,,,
Weston_Indian Trace Park,0.0317756,0.078112169,0.026463333,0.016748235,0.04205275,0,0.078118876,0.032357868,0.008836967,0.132416967,0.00694283,0.010310229,0.007783904,0,0.005794334,0.01782793,0.079534179,0.652173913,0.530906514,0.121267399,0.645583836,0.006590077,0.066430131,-0.029247725,1,Kids_Playground,,,,
Weston_Library Park,0.050717955,0.147113969,0.053074886,0.002401616,0.042398439,0,0.093742286,0.029064087,0.012337899,0.018620915,0.001829515,0.02927132,0.009212567,0,0.003829339,0.004395863,0.094733018,0.08,0.406512605,-0.326512605,0.099138421,-0.019138421,0.055826458,-0.287455216,1,tree,,,,
Weston_Peace Mound Park,0.049973222,0.055190638,0.083709479,0.018928322,0.055251206,0,0.077678116,0.111616939,0.044630485,0.198924226,0.013901329,0.015493271,0.020444747,0,0.008521937,0.013607396,0.069465985,0.417061611,0.327123023,0.089938588,0.399650192,0.017411419,0.067713488,-0.247387306,1,Kids_Playground,,,,
Weston_Regional Park,0.036992703,0.062011077,0.05056084,0.003108134,0.033070693,0,0.044451742,0.035165271,0.004490784,0.089670096,0.003219182,0.006223856,0.006144723,0,0.005198444,0.022571703,0.078876758,0.258503401,0.371011037,-0.112507636,0.262618705,-0.004115304,0.060682004,-0.196118528,1,Kids_Playground,,,,
Weston_Tequestra Trace Park,0.037956001,0.076990152,0.022924636,0.005117588,0.042158829,0,0.085027591,0.029219302,0.00318954,0.124510133,0.002313052,0.011169794,0.011761007,0,0.007503645,0.030988674,0.074359386,0.413793103,0.544523197,-0.130730094,0.419710094,-0.005916991,0.061610669,-0.001765007,1,Kids_Playground,,,,
Weston_Vista Park,0.061936444,0.106752417,0.040322514,0.005302881,0.070817059,0,0.098278106,0.038007068,0.006844602,0.017374644,0.004013041,0.028314138,0.014141602,0.000477702,0.007244902,0.003082674,0.109691943,0.411764706,0.477619047,-0.065854341,0.401851823,0.009912883,0.072631337,-0.501973872,1,Biodiversity,,,,
Weston_Windmill Ranch Park,0.025672093,0.075452396,0.030648705,0.00224107,0.016667268,0,0.093385821,0.049418094,0.001460474,0.170673689,0.00031311,0.006038399,0.011024317,0,0.002890257,0.032347986,0.07371877,0.5,0.033777778,0.466222222,0.487083608,0.012916392,0.06585842,-0.2102346,1,Kids_Playground,,,,
Wilton Manors_Colohatchee Park,0.157220635,0.078892251,0.010370361,0,0.034754756,0,0.056606123,0.072842787,0.000344323,0.003724975,0.002833724,0.106130057,0.005521851,0,0.038399174,0.016081601,0.078998563,0.672131148,0.414845288,0.25728586,0.643105488,0.02902566,0.058154859,-0.299616482,1,area,,,,
Wilton Manors_Donn Eisele Park,0.0527786,0.062014592,0.05853613,0.014995723,0.057851866,0,0.078169411,0.08534974,0.001739955,0.026762625,0.005306876,0.008880185,0.015855996,0,0,0.0451324,0.080624992,0.25,0.236354323,0.013645677,0.242697417,0.007302583,0.063065976,-0.418059002,1,mean_ndwi,,,,
Wilton Manors_Hagen Park,0.133214969,0.060719931,0.028997916,0.001125231,0.023348021,0,0.058927359,0.052907704,0,0.015085598,0.00337001,0.051094962,0.019361586,0,0.016433028,0.042717892,0.112583252,0.3,0.553791442,-0.253791442,0.337300004,-0.037300004,0.068081622,-0.28387789,1,area,,,,
Wilton Manors_Island City Park Preserve,0.123988072,0.062512206,0.015598329,0.001389808,0.044774006,0,0.075648887,0.071062942,0.006470237,0.006662997,0.00373509,0.011354307,0.010313201,0,0.013183945,0.029323417,0.0951352,0.4,0.190095737,0.209904263,0.369619949,0.030380051,0.057746113,-0.187684189,1,area,,,,
Wilton Manors_M.E. DePalma Park,0.161039441,0.087681795,0.025573622,0,0.019390799,0,0.071380719,0.055972172,0.000899829,0.007427352,0.005174751,0.04841968,0.004218926,0,0.032153395,0.025350839,0.083115305,0,0.383164973,-0.383164973,0.079779736,-0.079779736,0.05685899,-0.261828107,1,area,,,,
Wilton Manors_Mickel Park,0.049741,0.081130925,0.047077202,0.017271435,0.071819939,0,0.071129895,0.06157044,0.001581844,0.024438432,0.016929766,0.012373688,0.015539615,0,0,0.067551224,0.045517293,0.625,0.235177203,0.389822797,0.601796595,0.023203405,0.070636274,-0.497456413,1,tree,,,,
Wilton Manors_Richardson Historic Park and Nature Preserve,0.124433245,0.060584901,0.041941994,0.000447477,0.011478088,0,0.05224813,0.053593011,0,0.035329104,0.005167377,0.042522098,0.018154211,0,0.010179193,0.034647542,0.082552489,0.493670886,0.371202958,0.122467928,0.481862873,0.011808013,0.077366343,-0.316506004,1,area,,,,
